,appName,n_dm,n_l2,n_shm,tex_trans,n_flop_sp,n_flop_dp,n_int,act_util,inst_per_warp,real_cycle
0,cachebench-l2-only,0.01589465382266116,0.3831356527467803,0.0,0.19105278648672352,0.0,0.0,0.409916906943835,0.368868,80700.0,25.008242975949386
1,cachebench-l2-only,0.023730534308166528,0.38011957852668493,0.0,0.18963828271650895,0.0,0.0,0.4065116044486396,0.368519,80700.0,24.8122709820678
2,cachebench-l2-only,0.013602285611707057,0.38424376813040656,0.0,0.19158540160188775,0.0,0.0,0.4105685446559986,0.368779,80700.0,25.08376875268055
3,cachebench-l2-only,0.027035669650073473,0.3790457491381238,0.0,0.1889872018212468,0.0,0.0,0.40493137939055596,0.368584,80700.0,24.73565401929904
4,cachebench-l2-only,0.03648566319511394,0.37535533724178827,0.0,0.18716175051647588,0.0,0.0,0.4009972490466219,0.368136,80700.0,24.468804720382366
5,cachebench-l2-only,0.03341669215339108,0.37636708209271785,0.0,0.1878236892833204,0.0,0.0,0.40239253647057066,0.36904899999999996,80700.0,24.616708187402704
6,cachebench-l2-only,0.03132460226166023,0.3773746289438106,0.0,0.18817613184798024,0.0,0.0,0.40312463694654893,0.368134,80700.0,24.60407794554733
7,cachebench-l2-only,0.03330961314109694,0.3765973155139214,0.0,0.1877990886135891,0.0,0.0,0.4022939827313926,0.369141,80700.0,24.6331174324809
8,cachebench-l2-only,0.026447015246840604,0.37936918565942124,0.0,0.18910097636704426,0.0,0.0,0.4050828227266939,0.36809000000000003,80700.0,24.795884040342322
9,cachebench-l2-only,0.026741324639328795,0.37909831561852214,0.0,0.18909351671520308,0.0,0.0,0.40506684302694596,0.369232,80700.0,24.872300898528092
10,cachebench-l2-only,0.025738272668733478,0.37959901244096156,0.0,0.18926074556154465,0.0,0.0,0.4054019693287603,0.368861,80700.0,24.87818906635629
11,cachebench-l2-only,0.024347031315368476,0.3801423606487618,0.0,0.1895306008675322,0.0,0.0,0.40598000716833754,0.369006,80700.0,24.920637639026562
12,cachebench-l2-only,0.02397302618454574,0.38018360289602426,0.0,0.1896365078797945,0.0,0.0,0.4062068630396355,0.36944699999999997,80700.0,24.96812531953747
13,cachebench-l2-only,0.024748517922533474,0.37997685933177805,0.0,0.1894554948438268,0.0,0.0,0.40581912790186164,0.369452,80700.0,24.942750435834736
14,cachebench-l2-only,0.02553008794870463,0.3797198827507055,0.0,0.18928853474350443,0.0,0.0,0.4054614945570854,0.369784,80700.0,24.94645342298178
15,cachebench-l2-only,0.021698231784380333,0.38103289042424393,0.0,0.19009758326502904,0.0,0.0,0.4071712945263467,0.36961900000000003,80700.0,25.06124096601959
16,cachebench-l2-only,0.2399488640692586,0.29625858103203506,0.0,0.14762073277242166,0.0,0.0,0.3161718221262847,0.369773,80700.0,29.463133725492554
17,cachebench-l2-only,0.02094371665022106,0.48120635247859833,0.0,0.2401841335490768,0.0,0.0,0.2576657973221038,0.370261,81200.0,18.92710940703829
18,cachebench-l2-only,0.030250218798653836,0.47673414740918907,0.0,0.2379639748427787,0.0,0.0,0.25505165894937837,0.36977,81200.0,18.72935596383346
19,cachebench-l2-only,0.041207113061761724,0.4712604895370374,0.0,0.23535204699601572,0.0,0.0,0.25218035040518516,0.368827,81200.0,18.44302927752404
20,cachebench-l2-only,0.04395252666160586,0.4700989072631175,0.0,0.2346082037504555,0.0,0.0,0.25134036232482115,0.369975,81200.0,18.52966794544228
21,cachebench-l2-only,0.03730549699703882,0.4732321731851108,0.0,0.23631155609128085,0.0,0.0,0.2531507737265696,0.37075199999999997,81200.0,18.665164024051013
22,cachebench-l2-only,0.03724644494647028,0.473247332114066,0.0,0.23633971199340414,0.0,0.0,0.2531665109460595,0.370739,81200.0,18.657615172092346
23,cachebench-l2-only,0.032779907668083974,0.4756431906051908,0.0,0.23734645580004027,0.0,0.0,0.254230445926685,0.3711,81200.0,18.768641926058734
24,cachebench-l2-only,0.03681991675538372,0.47358381444126013,0.0,0.23639711981357656,0.0,0.0,0.2531991489897796,0.371055,81200.0,18.69719365410198
25,cachebench-l2-only,0.28823545896989433,0.35012301153769043,0.0,0.17462562647776284,0.0,0.0,0.18701590301465243,0.36950700000000003,81200.0,23.49974267535204
26,cachebench-l2-only,0.0018148537373661464,0.5644572896519386,0.0,0.2819388092605413,0.0,0.0,0.1517890473501538,0.248989,89800.0,10.5855319145911
27,cachebench-l2-only,0.021007398697239,0.5536859853990925,0.0,0.2765524758139722,0.0,0.0,0.14875414008969626,0.24897800000000003,89800.0,10.404221396989806
28,cachebench-l2-only,0.044667044407601046,0.5403430024473184,0.0,0.26988698702321107,0.0,0.0,0.14510296612186951,0.249335,89800.0,10.21150163599526
29,cachebench-l2-only,0.13828103945349335,0.4874516190890225,0.0,0.24342253098615246,0.0,0.0,0.13084481047133167,0.249085,89800.0,10.135712388199572
30,cachebench-tex-loads,0.06802956768819006,0.1920694648612245,0.0,0.3829157240775903,0.0,0.0,0.35698524337299514,0.360327,51900.0,12.407001489423708
31,cachebench-tex-loads,0.05342875738221763,0.1951854702104558,0.0,0.38905600047789013,0.0,0.0,0.36232977192943644,0.35941599999999996,51900.0,12.58018618551515
32,cachebench-tex-loads,0.038030820652291145,0.19822937489619832,0.0,0.3955152257963982,0.0,0.0,0.3682245786551123,0.360031,51900.0,12.820968108010078
33,cachebench-tex-loads,0.026627623961528818,0.20084927458615537,0.0,0.40010174000520765,0.0,0.0,0.37242136144710813,0.36139099999999996,51900.0,13.022519263927682
34,cachebench-tex-loads,0.027492546687986362,0.20057976009875178,0.0,0.3998060071002602,0.0,0.0,0.3721216861130016,0.362902,51900.0,13.08483564283883
35,cachebench-tex-loads,0.024547481082526537,0.20138198716110856,0.0,0.400928525797717,0.0,0.0,0.37314200595864794,0.363371,51900.0,13.150268568495564
36,cachebench-tex-loads,0.02328106100182415,0.20171108888275907,0.0,0.40142669858498614,0.0,0.0,0.37358115153043064,0.363237,51900.0,13.175458535432076
37,cachebench-tex-loads,0.021739950109500413,0.20187589630362157,0.0,0.40215228884675897,0.0,0.0,0.37423186474011905,0.362473,51900.0,13.228763938716586
38,cachebench-tex-loads,0.02102762970424218,0.2022862910124254,0.0,0.4023086806398292,0.0,0.0,0.37437739864350317,0.364205,51900.0,13.426013108821108
39,cachebench-tex-loads,0.02045368583068784,0.20232974453484145,0.0,0.40258346459560135,0.0,0.0,0.3746331050388694,0.364299,51900.0,13.456374780865689
40,cachebench-tex-loads,0.01830913444356743,0.20275193227966432,0.0,0.4034883726523205,0.0,0.0,0.37545056062444776,0.364184,51900.0,13.4907497789854
41,cachebench-tex-loads,0.019089299612489036,0.20266879006006608,0.0,0.40312731654957734,0.0,0.0,0.37511459377786754,0.364544,51900.0,13.496441533142383
42,cachebench-tex-loads,0.01992912899718702,0.2520939563474235,0.0,0.37709017751510143,0.0,0.0,0.350886737140288,0.366886,51900.0,21.26665755567032
43,cachebench-tex-loads,0.020514695764914274,0.2662041474181856,0.0,0.3694778125891364,0.0,0.0,0.34380334422776365,0.366242,51900.0,22.231670646803583
44,cachebench-tex-loads,0.02197219836911622,0.28940404983235096,0.0,0.3567053399347812,0.0,0.0,0.33191841186375165,0.37092600000000003,51900.0,22.898678965736227
45,cachebench-tex-loads,0.018063861910768714,0.296322783834275,0.0,0.35515719038567123,0.0,0.0,0.330456163869285,0.37091799999999997,51900.0,22.949159667461394
46,cachebench-tex-loads,0.2212778976614188,0.26644695336717494,0.0,0.2653739954390173,0.0,0.0,0.24690115353238895,0.37034,51900.0,27.241061093457432
47,cachebench-tex-loads,0.003132834435554439,0.3266401127277215,0.0,0.3259327426813359,0.0,0.0,0.3442943101553882,0.249498,64600.0,9.99313948224569
48,cachebench-tex-loads,0.019383479534625613,0.3215137074259907,0.0,0.32067529291276203,0.0,0.0,0.33842752012662164,0.249505,64600.0,9.834907135377803
49,cachebench-tex-loads,0.03058224598615179,0.31785361535713347,0.0,0.3170545544327774,0.0,0.0,0.3345095842239374,0.249509,64600.0,9.726938443142526
50,cachebench-tex-loads,0.029383185446849803,0.31825977674351014,0.0,0.3174686698391049,0.0,0.0,0.33488836797053523,0.24951399999999999,64600.0,9.768822742660866
51,cachebench-tex-loads,0.028366929219621452,0.3187239596287439,0.0,0.3177467735135859,0.0,0.0,0.33516233763804876,0.24954,64600.0,9.789578361808537
52,cachebench-tex-loads,0.025385777606861823,0.31975587753760515,0.0,0.318704860303373,0.0,0.0,0.33615348455216,0.24955100000000002,64600.0,9.825402972826682
53,cachebench-tex-loads,0.024867884141791186,0.31995533492397216,0.0,0.3188693078311114,0.0,0.0,0.33630747310312525,0.249558,64600.0,9.83662541857957
54,cachebench-tex-loads,0.023131147678303137,0.32062954662621584,0.0,0.31939591790733923,0.0,0.0,0.33684338778814177,0.249558,64600.0,9.861165313905966
55,cachebench-tex-loads,0.11861118166607623,0.4346586320668286,0.0,0.21743939193131778,0.0,0.0,0.22929079433577743,0.248989,64600.0,15.321601611286413
56,cachebench-tex-loads,0.004515126439172636,0.3841184307416747,0.0,0.38385237781755116,0.0,0.0,0.22751406500160154,0.24953899999999998,88200.0,7.752515195850648
57,cachebench-tex-loads,0.02663723997262423,0.3758439145803848,0.0,0.3752730771573389,0.0,0.0,0.22224576828965206,0.24955,88200.0,7.592780286134824
58,cachebench-tex-loads,0.03131211650430274,0.3742674530753318,0.0,0.3733843626886197,0.0,0.0,0.22103606773174575,0.2496,88200.0,7.708284250047704
59,cachebench-tex-loads,0.09412941334628823,0.49110268611776947,0.0,0.2605558560784049,0.0,0.0,0.1542120444575374,0.248346,88200.0,10.308414839733324
60,cachebench,0.08158998382939377,0.22210962288288555,0.0,0.22135913312039923,0.0,0.0,0.47494126016732147,0.249457,80700.0,12.994701243042524
61,cachebench,0.06315894262656066,0.22685412669793692,0.0,0.2258504198075416,0.0,0.0,0.4841365108679608,0.249464,80700.0,13.261000100797695
62,cachebench,0.04873514386224344,0.23022346932633378,0.0,0.22941143958672397,0.0,0.0,0.4916299472246988,0.249457,80700.0,13.474321120262747
63,cachebench,0.03746259373814933,0.23305591406439474,0.0,0.2321238471938301,0.0,0.0,0.49735764500362584,0.24945900000000001,80700.0,13.635296874560225
64,cachebench,0.02855475869481009,0.2353642497183817,0.0,0.2342329319276374,0.0,0.0,0.5018480596591708,0.249462,80700.0,13.767199211102138
65,cachebench,0.022988792114886268,0.23660434942459554,0.0,0.2356186456058489,0.0,0.0,0.5047882128546692,0.24945599999999998,80700.0,13.848707004254573
66,cachebench,0.02586723006283697,0.23615224877573432,0.0,0.2348556389237,0.0,0.0,0.5031248822377287,0.24945799999999999,80700.0,13.802791213882156
67,cachebench,0.020874177873543124,0.2373416833609527,0.0,0.23607527688922167,0.0,0.0,0.5057088618762825,0.24945,80700.0,13.891817853714013
68,cachebench,0.021240033325851854,0.23727138110754234,0.0,0.2359812160976529,0.0,0.0,0.5055073694689529,0.249448,80700.0,13.938734730099657
69,cachebench,0.020163658200592644,0.23769519489683133,0.0,0.236188895919889,0.0,0.0,0.505952250982687,0.24944699999999997,80700.0,13.960834812659227
70,cachebench,0.01850476666839091,0.23809860183405734,0.0,0.23659764973010136,0.0,0.0,0.5067989817674504,0.249448,80700.0,13.99059923344533
71,cachebench,0.01819408520005698,0.23840612772047753,0.0,0.23659865404358987,0.0,0.0,0.5068011330358756,0.24944899999999998,80700.0,13.997847166505077
72,cachebench,0.018566101040512775,0.23802922644122568,0.0,0.2366002089111909,0.0,0.0,0.5068044636070707,0.249446,80700.0,14.004903230736021
73,cachebench,0.018321790641418898,0.23841080789800687,0.0,0.23655652024184712,0.0,0.0,0.5067108812187271,0.249448,80700.0,14.006391222320461
74,cachebench,0.016479606786678095,0.23868756756933948,0.0,0.2370547410662796,0.0,0.0,0.5077780845777028,0.249442,80700.0,14.044287026413834
75,cachebench,0.015157196362423382,0.23918862617143855,0.0,0.23732536945830576,0.0,0.0,0.5083288080078323,0.249441,80700.0,14.069007959591524
76,cachebench,0.08813133240179225,0.3551367006366352,0.0,0.17720245841084806,0.0,0.0,0.3795295085507245,0.246704,80700.0,20.401681730818073
77,cachebench,0.07587130211694007,0.30112000762754765,0.0,0.30056608062738516,0.0,0.0,0.32244260962812715,0.24933899999999998,81200.0,10.857106955285456
